x_values,total_1,total_2,total_3
7838,9092,4937,8775
7839,9098,4940,8773
7840,9098,4944,8780
7841,9105,4940,8780
7842,9100,4945,8779
7843,9101,4942,8782
7844,9106,4942,8782
7845,9103,4944,8777
7846,9099,4948,8779
7847,9104,4951,8774
7848,9103,4950,8779
7849,9111,4950,8783
7850,9113,4949,8783
7851,9113,4944,8782
7852,9115,4947,8782
7853,9117,4942,8786
7854,9111,4942,8793
7855,9105,4946,8790
7856,9111,4948,8789
7857,9109,4945,8792
7858,9115,4951,8787
7859,9122,4952,8792
7860,9124,4954,8797
7861,9121,4950,8797
7862,9124,4952,8798
7863,9120,4958,8793
7864,9118,4963,8797
7865,9112,4969,8792
7866,9107,4965,8790
7867,9109,4971,8785
7868,9116,4970,8781
7869,9116,4974,8781
7870,9116,4976,8788
7871,9123,4978,8785
7872,9131,4977,8789
7873,9133,4983,8794
7874,9139,4978,8801
7875,9139,4982,8798
7876,9144,4982,8804
7877,9141,4986,8810
7878,9141,4983,8815
7879,9141,4981,8810
7880,9144,4984,8806
7881,9143,4985,8809
7882,9147,4989,8813
7883,9146,4987,8817
7884,9153,4983,8824
7885,9156,4981,8829
7886,9164,4978,8831
7887,9172,4984,8834
7888,9179,4980,8834
7889,9181,4976,8841
7890,9182,4978,8842
7891,9184,4973,8849
7892,9190,4974,8849
7893,9192,4978,8847
7894,9189,4982,8845
7895,9193,4981,8849
7896,9194,4976,8853
7897,9193,4977,8848
7898,9194,4982,8847
7899,9201,4979,8842
7900,9203,4980,8838
7901,9211,4976,8844
7902,9217,4980,8851
7903,9214,4985,8854
7904,9208,4984,8858
7905,9210,4982,8857
7906,9204,4986,8856
7907,9207,4989,8851
7908,9212,4989,8852
7909,9207,4986,8847
7910,9204,4983,8853
7911,9204,4988,8854
7912,9202,4990,8856
7913,9208,4995,8854
7914,9204,4995,8855
7915,9200,5000,8853
7916,9194,4998,8851
7917,9192,5002,8855
7918,9192,5005,8850
7919,9188,5002,8851
7920,9182,4997,8858
7921,9188,4999,8856
7922,9195,4994,8859
7923,9201,4999,8857
7924,9206,5001,8858
7925,9205,4999,8864
7926,9207,5003,8871
7927,9213,5000,8868
7928,9219,5006,8864
7929,9227,5011,8870
7930,9225,5011,8866
7931,9228,5009,8863
7932,9230,5007,8870
7933,9234,5010,8867
7934,9242,5010,8868
7935,9244,5006,8870
7936,9239,5008,8874
7937,9246,5014,8881
7938,9246,5015,8886
7939,9240,5016,8882
7940,9246,5022,8878
7941,9245,5022,8874
7942,9252,5024,8879
7943,9253,5023,8880
7944,9260,5019,8882
7945,9266,5017,8885
7946,9263,5012,8882
7947,9271,5008,8885
7948,9268,5014,8882
7949,9271,5013,8879
7950,9277,5015,8874
7951,9280,5014,8869
7952,9278,5011,8870
7953,9285,5014,8867
7954,9285,5018,8869
7955,9279,5020,8876
7956,9274,5021,8875
7957,9277,5021,8876
7958,9283,5016,8876
7959,9291,5021,8871
7960,9290,5026,8871
7961,9291,5028,8867
7962,9289,5030,8869
7963,9286,5032,8864
7964,9282,5036,8870
7965,9283,5039,8865
7966,9285,5035,8870
7967,9292,5031,8866
7968,9292,5027,8869
7969,9296,5025,8866
7970,9303,5025,8872
7971,9299,5020,8873
7972,9303,5025,8879
7973,9297,5026,8881
7974,9300,5031,8884
7975,9296,5031,8882
7976,9296,5035,8880
7977,9304,5037,8887
7978,9300,5032,8887
7979,9297,5038,8883
7980,9302,5037,8888
7981,9303,5039,8886
7982,9299,5041,8885
7983,9306,5039,8882
7984,9309,5041,8882
7985,9307,5039,8882
7986,9308,5042,8878
7987,9315,5043,8879
7988,9310,5042,8884
7989,9309,5043,8887
7990,9303,5041,8883
7991,9307,5037,8887
7992,9314,5043,8889
7993,9318,5049,8891
7994,9324,5050,8892
7995,9319,5050,8891
7996,9327,5048,8896
7997,9322,5049,8894
7998,9317,5044,8899
7999,9313,5040,8903
8000,9307,5043,8899
8001,9305,5047,8898
8002,9300,5051,8904
8003,9294,5052,8902
8004,9291,5049,8902
8005,9287,5045,8902
8006,9294,5042,8905
8007,9298,5044,8911
8008,9304,5045,8906
8009,9303,5041,8911
8010,9307,5039,8915
8011,9309,5034,8921
8012,9308,5032,8918
8013,9311,5032,8919
8014,9305,5034,8925
8015,9311,5034,8927
8016,9319,5032,8925
8017,9318,5037,8920
8018,9316,5040,8915
8019,9323,5043,8921
8020,9319,5040,8919
8021,9316,5037,8926
8022,9323,5039,8926
8023,9317,5045,8929
8024,9320,5042,8929
8025,9315,5046,8935
8026,9309,5045,8931
8027,9311,5048,8930
8028,9312,5053,8932
8029,9309,5053,8931
8030,9315,5049,8934
8031,9312,5048,8934
8032,9312,5052,8939
8033,9319,5047,8945
8034,9319,5052,8949
8035,9320,5058,8950
8036,9321,5056,8954
8037,9323,5053,8951
8038,9325,5051,8958
8039,9332,5048,8963
8040,9336,5046,8965
8041,9339,5042,8963
8042,9334,5044,8958
8043,9328,5040,8955
8044,9325,5036,8957
8045,9323,5032,8963
8046,9327,5027,8966
8047,9321,5030,8964
8048,9318,5028,8963
8049,9320,5027,8958
8050,9314,5031,8956
8051,9311,5031,8955
8052,9310,5028,8954
8053,9305,5027,8958
8054,9305,5028,8960
8055,9306,5024,8959
8056,9309,5028,8966
8057,9312,5028,8963
8058,9317,5032,8969
8059,9325,5027,8967
8060,9332,5028,8965
8061,9328,5025,8963
8062,9336,5028,8961
8063,9340,5032,8963
8064,9339,5036,8959
8065,9337,5041,8962
8066,9334,5042,8958
8067,9338,5037,8962
8068,9343,5038,8967
8069,9337,5035,8972
8070,9331,5039,8978
8071,9333,5045,8978
8072,9336,5047,8976
8073,9333,5050,8971
8074,9337,5054,8970
8075,9339,5049,8971
8076,9334,5053,8971
8077,9333,5055,8967
8078,9335,5051,8964
8079,9333,5053,8970
8080,9335,5053,8975
8081,9342,5058,8972
8082,9347,5062,8973
8083,9350,5061,8975
8084,9351,5062,8974
8085,9350,5063,8976
8086,9356,5067,8979
8087,9358,5063,8976
8088,9354,5068,8976
8089,9359,5063,8973
8090,9363,5062,8978
8091,9371,5062,8985
8092,9365,5066,8984
8093,9372,5067,8983
8094,9373,5070,8979
8095,9375,5065,8979
8096,9379,5068,8978
8097,9386,5071,8985
8098,9381,5068,8986
8099,9376,5074,8988
8100,9381,5077,8992
8101,9378,5082,8994
8102,9378,5086,9000
8103,9386,5085,9007
8104,9380,5089,9011
8105,9388,5094,9013
8106,9387,5090,9016
8107,9392,5094,9017
8108,9395,5090,9024
8109,9393,5087,9027
8110,9394,5088,9025
8111,9398,5089,9027
8112,9392,5095,9034
8113,9399,5101,9030
8114,9405,5102,9029
8115,9404,5097,9028
8116,9401,5103,9023
8117,9401,5099,9025
8118,9402,5105,9032
8119,9409,5107,9034
8120,9406,5102,9036
8121,9414,5098,9032
8122,9422,5099,9031
8123,9428,5094,9037
8124,9429,5090,9033
8125,9427,5089,9038
8126,9424,5084,9045
8127,9422,5086,9047
8128,9416,5087,9043
8129,9423,5087,9043
8130,9420,5088,9047
8131,9416,5092,9043
8132,9415,5094,9048
8133,9413,5094,9044
8134,9407,5097,9043
8135,9403,5094,9041
8136,9399,5090,9041
8137,9398,5086,9043
8138,9396,5086,9047
8139,9403,5084,9046
8140,9407,5090,9053
8141,9403,5087,9050
8142,9407,5086,9045
8143,9404,5090,9051
8144,9408,5092,9058
8145,9402,5094,9063
8146,9404,5096,9058
8147,9412,5092,9054
8148,9409,5096,9061
8149,9411,5093,9059
8150,9418,5090,9066
8151,9416,5096,9064
8152,9419,5100,9071
8153,9416,5101,9074
8154,9413,5097,9072
8155,9413,5099,9071
8156,9419,5101,9075
8157,9419,5100,9073
8158,9426,5097,9074
8159,9426,5101,9077
8160,9432,5101,9084
8161,9438,5106,9083
8162,9444,5112,9078
8163,9443,5109,9074
8164,9444,5105,9076
8165,9448,5111,9072
8166,9454,5110,9075
8167,9450,5111,9071
8168,9446,5106,9074
8169,9444,5105,9071
8170,9449,5102,9070
8171,9447,5106,9072
8172,9449,5106,9077
8173,9452,5105,9074
8174,9457,5108,9078
8175,9462,5106,9076
8176,9465,5110,9077
8177,9473,5107,9080
8178,9480,5111,9081
8179,9476,5115,9086
8180,9480,5114,9083
8181,9477,5115,9089
8182,9481,5117,9093
8183,9477,5120,9098
8184,9485,5125,9102
8185,9483,5125,9099
8186,9478,5120,9105
8187,9481,5124,9103
8188,9485,5123,9099
8189,9493,5119,9094
8190,9488,5114,9099
8191,9492,5120,9103
8192,9498,5121,9098
8193,9492,5117,9093
8194,9499,5112,9099
8195,9504,5116,9100
8196,9501,5122,9099
8197,9507,5128,9105
8198,9502,5124,9110
8199,9506,5127,9112
8200,9507,5126,9118
8201,9514,5131,9123
8202,9516,5127,9125
8203,9515,5131,9126
8204,9522,5137,9123
8205,9526,5136,9122
8206,9533,5138,9120
8207,9532,5143,9120
8208,9537,5146,9127
8209,9534,5149,9123
8210,9540,5151,9130
8211,9537,5148,9125
8212,9541,5154,9131
8213,9548,5152,9138
8214,9555,5157,9144
8215,9558,5154,9148
8216,9553,5157,9150
8217,9553,5158,9153
8218,9560,5154,9159
8219,9555,5159,9157
8220,9555,5162,9157
8221,9553,5164,9159
8222,9555,5168,9156
8223,9558,5174,9157
8224,9558,5178,9164
8225,9564,5177,9162
8226,9559,5173,9159
8227,9561,5179,9162
8228,9568,5175,9168
8229,9575,5175,9163
8230,9578,5180,9158
8231,9577,5182,9157
8232,9574,5183,9163
8233,9573,5178,9164
8234,9570,5173,9165
8235,9575,5172,9169
8236,9576,5176,9175
8237,9580,5178,9177
8238,9576,5176,9183
8239,9581,5175,9181
8240,9578,5170,9184
8241,9583,5166,9180
8242,9586,5162,9178
8243,9590,5167,9179
8244,9590,5167,9179
8245,9598,5172,9182
8246,9605,5169,9187
8247,9606,5173,9183
8248,9605,5177,9187
8249,9606,5176,9188
8250,9604,5178,9195
8251,9606,5182,9198
8252,9607,5186,9204
8253,9604,5188,9201
8254,9609,5191,9208
8255,9608,5193,9209
8256,9610,5190,9213
8257,9614,5187,9212
8258,9610,5192,9219
8259,9616,5192,9215
8260,9618,5193,9219
8261,9624,5195,9215
8262,9618,5196,9216
8263,9612,5202,9222
8264,9612,5204,9220
8265,9617,5200,9217
8266,9617,5203,9216
8267,9617,5201,9215
8268,9617,5196,9221
8269,9621,5197,9219
8270,9620,5201,9221
8271,9626,5203,9228
8272,9629,5208,9233
8273,9637,5214,9232
8274,9633,5217,9230
8275,9635,5213,9227
8276,9631,5215,9227
8277,9632,5221,9224
8278,9631,5224,9222
8279,9635,5219,9217
8280,9637,5224,9216
8281,9638,5221,9214
8282,9635,5222,9221
8283,9631,5219,9217
8284,9632,5214,9212
8285,9630,5216,9216
8286,9629,5218,9223
8287,9627,5218,9230
8288,9633,5218,9237
8289,9635,5213,9243
8290,9640,5212,9250
8291,9640,5216,9250
8292,9634,5220,9250
8293,9631,5216,9255
8294,9630,5222,9259
8295,9629,5223,9260
8296,9636,5226,9267
8297,9637,5227,9270
8298,9641,5225,9275
8299,9648,5230,9279
8300,9653,5232,9274
8301,9661,5234,9278
8302,9662,5230,9273
8303,9665,5228,9277
8304,9673,5234,9274
8305,9681,5231,9277
8306,9687,5232,9283
8307,9691,5234,9279
8308,9688,5239,9282
8309,9691,5241,9286
8310,9686,5241,9282
8311,9680,5243,9281
8312,9676,5248,9288
8313,9682,5248,9287
8314,9688,5253,9284
8315,9685,5253,9280
8316,9679,5256,9275
8317,9683,5259,9281
8318,9690,5264,9279
8319,9689,5259,9286
8320,9696,5255,9292
8321,9693,5250,9289
8322,9691,5256,9292
8323,9693,5261,9299
8324,9698,5263,9298
8325,9701,5267,9296
8326,9709,5263,9297
8327,9705,5265,9304
8328,9699,5260,9305
8329,9702,5265,9300
8330,9705,5262,9300
8331,9701,5266,9307
8332,9704,5272,9310
8333,9705,5270,9307
8334,9712,5275,9309
8335,9707,5281,9313
8336,9706,5282,9313
8337,9709,5286,9312
8338,9715,5287,9318
8339,9711,5293,9322
8340,9711,5292,9318
8341,9714,5289,9314
8342,9708,5295,9312
8343,9706,5298,9315
8344,9712,5302,9314
8345,9713,5299,9309
8346,9714,5295,9316
8347,9717,5292,9322
8348,9722,5290,9324
8349,9721,5296,9322
8350,9721,5299,9328
8351,9722,5298,9326
8352,9718,5295,9325
8353,9718,5296,9326
8354,9713,5292,9321
8355,9713,5295,9321
8356,9710,5296,9316
8357,9713,5301,9322
8358,9720,5296,9320
8359,9726,5293,9317
8360,9729,5289,9318
8361,9724,5287,9316
8362,9723,5282,9317
8363,9724,5282,9312
8364,9725,5279,9308
8365,9720,5281,9304
8366,9722,5287,9302
8367,9729,5285,9307
8368,9723,5290,9313
8369,9721,5296,9310
8370,9724,5297,9305
8371,9729,5300,9310
8372,9726,5306,9317
8373,9726,5312,9317
8374,9725,5316,9320
8375,9731,5313,9325
8376,9735,5308,9328
8377,9733,5310,9334
8378,9736,5315,9341
8379,9735,5320,9342
8380,9731,5319,9344
8381,9728,5318,9347
8382,9726,5319,9347
8383,9734,5324,9344
8384,9736,5324,9345
8385,9735,5319,9344
8386,9735,5325,9342
8387,9731,5325,9339
8388,9737,5330,9335
8389,9735,5333,9330
8390,9733,5335,9337
8391,9734,5341,9336
8392,9738,5342,9341
8393,9744,5345,9343
8394,9742,5347,9342
8395,9743,5342,9348
8396,9741,5340,9355
8397,9740,5343,9359
8398,9738,5348,9356
8399,9741,5344,9351
8400,9742,5341,9352
8401,9737,5345,9359
8402,9734,5342,9361
8403,9739,5341,9357
8404,9737,5347,9364
8405,9740,5352,9363
8406,9745,5356,9364
8407,9751,5351,9367
8408,9753,5354,9368
8409,9749,5358,9364
8410,9752,5361,9362
8411,9753,5363,9364
8412,9748,5360,9364
8413,9749,5363,9367
8414,9755,5359,9365
8415,9753,5361,9361
8416,9747,5365,9365
8417,9752,5362,9368
8418,9747,5364,9371
8419,9755,5362,9377
8420,9755,5363,9379
8421,9753,5361,9374
8422,9752,5358,9378
8423,9751,5361,9384
8424,9747,5356,9390
8425,9741,5356,9392
8426,9736,5352,9399
8427,9735,5356,9395
8428,9740,5355,9392
8429,9734,5360,9391
8430,9730,5365,9395
8431,9728,5371,9399
8432,9731,5373,9395
8433,9726,5372,9400
8434,9728,5374,9404
8435,9722,5379,9404
8436,9723,5381,9410
8437,9722,5385,9408
8438,9720,5380,9412
8439,9717,5380,9409
8440,9724,5379,9411
8441,9721,5381,9412
8442,9717,5386,9407
8443,9717,5390,9404
8444,9718,5386,9406
8445,9720,5386,9410
8446,9728,5390,9410
8447,9730,5392,9413
8448,9735,5390,9412
8449,9743,5396,9410
8450,9750,5401,9417
8451,9754,5403,9424
8452,9749,5398,9427
8453,9747,5402,9426
8454,9751,5404,9421
8455,9749,5401,9420
8456,9748,5397,9424
8457,9743,5400,9428
8458,9739,5399,9430
8459,9736,5395,9431
8460,9742,5401,9431
8461,9741,5402,9434
8462,9743,5401,9440
8463,9739,5396,9447
8464,9734,5400,9447
8465,9734,5396,9442
8466,9734,5399,9442
8467,9728,5401,9438
8468,9729,5401,9443
8469,9733,5401,9450
8470,9728,5399,9455
8471,9728,5405,9462
8472,9725,5401,9464
8473,9731,5396,9470
8474,9730,5392,9469
8475,9736,5394,9472
8476,9737,5394,9472
8477,9740,5394,9469
8478,9740,5395,9467
8479,9739,5393,9462
8480,9744,5394,9464
8481,9744,5398,9466
8482,9744,5393,9466
8483,9752,5395,9470
8484,9760,5394,9472
8485,9766,5390,9471
8486,9770,5393,9468
8487,9772,5392,9470
8488,9775,5387,9477
8489,9777,5387,9482
8490,9776,5393,9486
8491,9772,5399,9482
8492,9777,5394,9485
8493,9784,5390,9487
8494,9789,5396,9488
8495,9785,5392,9491
8496,9784,5388,9496
8497,9786,5389,9495
8498,9791,5386,9490
8499,9794,5381,9493
8500,9801,5386,9488
8501,9800,5392,9492
8502,9807,5392,9495
8503,9807,5393,9492
8504,9815,5392,9488
8505,9823,5393,9487
8506,9823,5392,9484
8507,9820,5391,9488
8508,9815,5387,9484
8509,9810,5387,9480
8510,9817,5382,9486
8511,9821,5387,9487
8512,9824,5383,9487
8513,9827,5383,9482
8514,9834,5379,9483
8515,9837,5378,9484
8516,9841,5374,9480
8517,9839,5372,9476
8518,9845,5373,9471
8519,9840,5375,9477
8520,9839,5372,9483
8521,9837,5373,9479
8522,9833,5372,9474
8523,9839,5372,9478
8524,9840,5370,9475
8525,9848,5370,9471
8526,9847,5367,9477
8527,9844,5363,9484
8528,9846,5369,9479
8529,9842,5367,9482
8530,9847,5368,9489
8531,9841,5365,9492
8532,9841,5367,9487
8533,9835,5373,9485
8534,9837,5373,9488
8535,9843,5371,9487
8536,9838,5371,9485
8537,9842,5368,9490
8538,9849,5364,9490
8539,9857,5362,9485
8540,9862,5364,9480
8541,9869,5369,9477
8542,9874,5368,9473
8543,9882,5369,9471
8544,9883,5369,9471
8545,9889,5368,9473
8546,9897,5365,9473
8547,9900,5371,9477
8548,9894,5376,9483
8549,9891,5373,9480
8550,9887,5379,9478
8551,9893,5376,9473
8552,9896,5378,9477
8553,9894,5374,9472
8554,9889,5373,9473
8555,9886,5378,9478
8556,9893,5377,9484
8557,9897,5382,9490
8558,9895,5377,9496
8559,9902,5380,9494
8560,9898,5381,9491
8561,9906,5384,9498
8562,9900,5379,9500
8563,9902,5381,9496
8564,9906,5387,9491
8565,9902,5386,9488
8566,9901,5383,9494
8567,9897,5378,9496
8568,9900,5373,9498
8569,9903,5368,9502
8570,9902,5368,9505
8571,9906,5365,9502
8572,9901,5366,9505
8573,9901,5370,9512
8574,9908,5365,9518
8575,9905,5370,9514
8576,9901,5375,9517
8577,9905,5379,9519
8578,9911,5382,9521
8579,9913,5385,9520
8580,9913,5390,9521
8581,9918,5392,9519
8582,9924,5390,9519
8583,9931,5395,9523
8584,9928,5398,9529
8585,9935,5394,9533
8586,9933,5394,9533
8587,9933,5399,9540
8588,9927,5400,9544
8589,9921,5402,9541
8590,9916,5399,9547
8591,9920,5395,9554
8592,9922,5397,9556
8593,9927,5402,9553
8594,9921,5406,9553
8595,9928,5408,9560
8596,9932,5408,9560
8597,9937,5403,9556
8598,9943,5404,9563
8599,9943,5399,9568
8600,9944,5401,9567
8601,9938,5406,9566
8602,9938,5405,9564
8603,9945,5408,9568
8604,9948,5413,9573
8605,9950,5416,9573
8606,9953,5421,9575
8607,9954,5420,9580
8608,9962,5425,9584
8609,9960,5420,9590
8610,9957,5416,9595
8611,9959,5417,9599
8612,9966,5420,9596
8613,9967,5420,9593
8614,9975,5417,9595
8615,9975,5412,9599
8616,9969,5417,9595
8617,9965,5413,9598
8618,9967,5415,9595
8619,9969,5421,9593
8620,9968,5423,9594
8621,9967,5418,9592
8622,9962,5415,9595
8623,9957,5417,9600
8624,9960,5417,9607
8625,9962,5412,9605
8626,9969,5418,9610
8627,9969,5415,9605
8628,9973,5413,9610
8629,9975,5410,9606
8630,9983,5412,9613
8631,9984,5413,9608
8632,9989,5413,9609
8633,9988,5414,9616
8634,9989,5417,9620
8635,9993,5420,9618
8636,9993,5424,9615
8637,9992,5420,9613
8638,9994,5417,9608
8639,10000,5421,9608
8640,10002,5426,9611
8641,10009,5432,9609
8642,10005,5432,9614
8643,10001,5438,9619
8644,10003,5437,9624
8645,10008,5433,9631
8646,10010,5431,9630
8647,10017,5427,9625
8648,10022,5428,9632
8649,10026,5433,9633
8650,10020,5430,9634
8651,10027,5431,9640
8652,10028,5434,9637
8653,10027,5434,9636
8654,10024,5433,9633
8655,10032,5435,9629
8656,10037,5437,9636
8657,10034,5438,9639
8658,10033,5442,9641
8659,10033,5447,9639
8660,10032,5445,9637
8661,10032,5445,9634
8662,10032,5441,9640
8663,10026,5440,9635
8664,10032,5437,9640
8665,10027,5435,9643
8666,10028,5437,9644
8667,10028,5435,9650
8668,10032,5434,9654
8669,10030,5440,9651
8670,10037,5442,9650
8671,10039,5447,9646
8672,10033,5448,9652
8673,10034,5450,9653
8674,10034,5450,9654
8675,10035,5453,9661
8676,10040,5450,9661
8677,10045,5447,9657
8678,10040,5445,9658
8679,10037,5448,9656
8680,10037,5453,9651
8681,10044,5451,9657
8682,10045,5456,9656
8683,10052,5458,9663
8684,10054,5457,9662
8685,10062,5454,9669
8686,10056,5460,9675
8687,10060,5459,9678
8688,10062,5454,9679
8689,10058,5455,9677
8690,10057,5459,9674
8691,10059,5459,9671
8692,10059,5460,9666
8693,10067,5462,9671
8694,10072,5468,9676
8695,10073,5464,9676
8696,10068,5466,9677
8697,10073,5467,9681
8698,10072,5470,9683
8699,10069,5467,9690
8700,10066,5464,9694
8701,10068,5460,9700
8702,10073,5455,9704
8703,10073,5456,9699
8704,10072,5452,9704
8705,10071,5449,9709
8706,10071,5447,9709
8707,10077,5442,9705
8708,10083,5446,9707
8709,10080,5450,9704
8710,10083,5447,9701
8711,10087,5449,9696
8712,10095,5446,9699
8713,10102,5447,9695
8714,10103,5451,9694
8715,10109,5456,9693
8716,10104,5455,9690
8717,10108,5460,9687
8718,10105,5455,9685
8719,10112,5459,9691
8720,10119,5465,9686
8721,10119,5470,9681
8722,10123,5474,9686
8723,10131,5474,9685
8724,10132,5478,9681
8725,10137,5484,9688
8726,10141,5479,9693
8727,10136,5482,9696
8728,10143,5486,9700
8729,10151,5489,9696
8730,10148,5485,9692
8731,10151,5482,9699
8732,10152,5488,9702
8733,10149,5490,9697
8734,10146,5490,9692
8735,10144,5490,9693
8736,10138,5494,9692
8737,10145,5490,9689
8738,10148,5485,9695
8739,10152,5487,9697
8740,10152,5484,9692
8741,10153,5483,9694
8742,10158,5479,9698
8743,10166,5474,9705
8744,10162,5469,9706
8745,10164,5470,9707
8746,10171,5468,9709
8747,10178,5470,9709
8748,10179,5466,9712
8749,10187,5464,9715
8750,10188,5468,9711
8751,10188,5474,9714
8752,10191,5475,9718
8753,10191,5478,9721
8754,10196,5483,9721
8755,10193,5478,9721
8756,10196,5476,9722
8757,10202,5477,9725
8758,10203,5475,9731
8759,10202,5474,9726
8760,10206,5475,9730
8761,10210,5481,9729
8762,10207,5480,9725
8763,10213,5476,9722
8764,10213,5481,9726
8765,10209,5483,9724
8766,10208,5484,9722
8767,10212,5481,9729
8768,10220,5482,9736
8769,10221,5480,9737
8770,10216,5480,9742
8771,10222,5482,9743
8772,10230,5487,9745
8773,10227,5488,9751
8774,10222,5489,9749
8775,10224,5485,9744
8776,10228,5481,9750
8777,10226,5483,9745
8778,10228,5481,9752
8779,10230,5486,9758
8780,10238,5484,9761
8781,10238,5486,9758
8782,10240,5481,9759
8783,10245,5487,9760
8784,10253,5486,9763
8785,10251,5488,9767
8786,10255,5488,9770
8787,10253,5491,9773
8788,10252,5493,9768
8789,10252,5494,9771
8790,10255,5492,9776
8791,10249,5490,9783
8792,10250,5485,9779
8793,10248,5484,9781
8794,10250,5487,9785
8795,10256,5485,9782
8796,10252,5491,9778
8797,10248,5493,9776
8798,10242,5496,9774
8799,10238,5492,9771
8800,10241,5491,9776
8801,10246,5494,9778
8802,10245,5499,9774
8803,10251,5499,9770
8804,10252,5503,9767
8805,10257,5503,9766
8806,10264,5509,9771
8807,10263,5511,9771
